id,year,author,title,abstract,url
30217,2022,,ANALISIS USABILITY PADA WEBSITE STISIPOL CANDRADIMUKA PALEMBANG MENGGUNAKAN METODE WEBSITE USABLITIY EVALUATION TOOL (WEBUSE).,,http://repository.radenfatah.ac.id/30217/
20200,2022,,ANALYSIS OF MEASUREMENT OF PLN MOBILE QUALITY SERVICE TOWARD CUSTOMER SATISFACTION USING THE SERVQUAL METHOD AT PT. PLN (PERSERO) RAYON KAYUAGUNG.,,http://repository.radenfatah.ac.id/20200/
24326,2022,,ANALISIS KEBERHASILAN SISTEM INFORMASI AKADEMIK UNIVERSITAS BATURAJA MENGGUNAKAN HUMAN ORGANIZATION TECHNOLOGY Fit MODEL.,,http://repository.radenfatah.ac.id/24326/
19599,2022,,SISTEM INFORMASI BIMBINGAN KONSELING MENGGUNAKAN METODE EXTREME PROGRAMMING (STUDI KASUS : SMK PGRI TANJUNG RAJA).,,http://repository.radenfatah.ac.id/19599/
20739,2022,,SISTEM INFORMASI PELATIHAN KERJA DI UNIT PELAYANAN TEKNIS DINAS BALAI LATIHAN KERJA (UPTD BLK) KABUPATEN MUARA ENIM BERBASIS WEB.,,http://repository.radenfatah.ac.id/20739/
20335,2022,,Usability Analysis on the Website of SMK Bakti Ibu 3 Palembang Using the Web Usability Evaluation Tool (WEBUSE) Method.,,http://repository.radenfatah.ac.id/20335/
20248,2022,,ANALISIS KUALITAS LAYANAN SLIMS MENGGUNAKAN MODEL WEBQUAL 4.0 DAN IMPORTANCE PERFORMANCE ANALYSIS (IPA).,,http://repository.radenfatah.ac.id/20248/
23628,2022,,SISTEM INFORMASI GEOGRAFIS PEMETAAN DAERAH RAWAN BEGAL DI KOTA PALEMBANG.,,http://repository.radenfatah.ac.id/23628/
24977,2022,,SISTEM INFORMASI BIMBINGAN MAHASISWA DENGAN DOSEN PEMBIMBING AKADEMIK BERBASIS WEB (STUDI KASUS : INSTITUT AGAMA ISLAM AL-QUR’AN AL-ITTIFAQIYAH INDRALAYA).,,http://repository.radenfatah.ac.id/24977/
24062,2022,,USABILITY TESTING PADA APLIKASI E – LIBRARY UNIVERSITAS ISLAM NEGERI RADEN FATAH MENGGUNAKAN METODE SYSTEM USABILITY SCALE.,,http://repository.radenfatah.ac.id/24062/
20355,2022,,SALES INFORMATION SYSTEM USING EXTREME PROGRAMMING METHOD IN CV TRIKARYA UTAMA PALEMBANG.,,http://repository.radenfatah.ac.id/20355/
22276,2022,,Analisis Kepuasan Pengguna Sistem Informasi CIP Menggunakan Model End User Computing Satisfaction Di Universitas Tridinanti Palembang.,,http://repository.radenfatah.ac.id/22276/
23293,2022,,SISTEM PENDUKUNG KEPUTUSAN AGEN TERBAIK DI PERUSAHAAN ASURANSI JIWA BERSAMA BUMIPUTERA 1912 CABANG KAYUAGUNG MENGUNAKAN METODE SMART (SIMPLE MULTI ATTRIBUTE RATING TECHNIQUE).,,http://repository.radenfatah.ac.id/23293/
30098,2022,,SISTEM INFORMASI SUMBER DAYA MANUSIA BERBASIS WEB DENGAN FRAMEWORK CODEIGNITER ( STUDI KASUS : STASIUN METEOROLOGI KELAS II SMB II PALEMBANG ).,,http://repository.radenfatah.ac.id/30098/
25427,2022,,PENERAPAN TECHNOLOGY READINESS ACCEPTANCE MODEL (TRAM) UNTUK PENGUKURAN KESIAPAN DAN PENERIMAAN APLIKASI RF MOBILE.,,http://repository.radenfatah.ac.id/25427/
26824,2022,,Analisis Penerimaan Website Pada IkesT Muhammadiyah Palembang Menggunakan Technologi Acceptance Model(TAM).,,http://repository.radenfatah.ac.id/26824/
30707,2022,,Analisis Kualitas Layanan Website Kaos Nyenyes Palembang Menggunakan Model ES-QUAL.,,http://repository.radenfatah.ac.id/30707/
21551,2022,,SISTEM INFORMASI GEOGRAFIS PEMETAAN LOKASI PUSAT KEGIATAN BELAJAR MASYARAKAT (PKBM) DAN LEMBAGA KURSUS DAN PELATIHAN (LKP) DI KABUPATEN PENUKAL ABAB LEMATANG ILIR MENGGUNAKAN LEAFLETJS.,,http://repository.radenfatah.ac.id/21551/
22666,2022,,Sistem Informasi Pendistribusian Material PT. Sinar Musi Menggunakan Checkpoint Tracker.,,http://repository.radenfatah.ac.id/22666/
25293,2022,,Potensi Ekstrak Jamur Endofit (Curvularia determinata) dari Daun Sungkai (Peronema canescens) Sebagai Antibakteri Staphylococcus aureus.,,http://repository.radenfatah.ac.id/25293/
24194,2022,,Audit Keamanan Sistem Informasi Menggunakan ISO/IEC 27002:2013 Pada UIN Raden Fatah Palembang.,,http://repository.radenfatah.ac.id/24194/
23781,2022,,ANALISIS KUALITAS LAYANAN SISTEM INFORMASI AKADEMIK MENGGUNAKAN METODE SERVQUAL.,,http://repository.radenfatah.ac.id/23781/
23737,2022,,SKRIPSI.,,http://repository.radenfatah.ac.id/23737/
31088,2022,,SISTEM INFORMASI INVENTARIS BARANG DI KANTOR BUPATI KABUPATEN MUSI RAWAS UTARA MENGGUNAKAN JAVA SERVER PAGES.,,http://repository.radenfatah.ac.id/31088/
27594,2022,,Analisis Kualitas sistem care pada asuransi ramayana palembang menggunakan WebQEM.,,http://repository.radenfatah.ac.id/27594/
23034,2022,,KLASIFIKASI KEPRIBADIAN MAHASISWA MENGGUNAKAN METODE NAIVE-BAYES.,,http://repository.radenfatah.ac.id/23034/
25059,2022,,PENERAPAN METODE SERVQUAL DAN IMPORTANCE PERFORMANCE ANALYSIS (IPA) DALAM MENINGKATKAN KUALITAS LAYANAN TERHADAP KEPUASAN PENGGUNA.,,http://repository.radenfatah.ac.id/25059/
23441,2022,,Analisis Kesuksesan Sisfo UBD Mobile Mahasiswa Menggunakan Model Human Organization Technology Net-Benefit ( HOT-FIT).,,http://repository.radenfatah.ac.id/23441/
20614,2022,,ANALISIS PENERIMAAN PENGGUNA SISTEM INFORMASI AKADEMIK STIQ AL-LATHIFIYYAH MENGGUNAKAN TASK TECHNOLOGY FIT.,,http://repository.radenfatah.ac.id/20614/
23310,2022,,Algoritma C4.5 dan Implementasinya.,,http://repository.radenfatah.ac.id/23310/
31137,2022,,ANALISIS USABILITY PADA APLIKASI SIMPEL STIE DWI SAKTI BATURAJA DENGAN MENGGUNAKAN METODE COGNITIVE WALKTROUGH.,,http://repository.radenfatah.ac.id/31137/
20756,2022,,SISTEM INFORMASI PELAYANAN ADMINISTRASI PADA KECAMATAN BUKIT KECIL PALEMBANG BERBASIS WEB.,,http://repository.radenfatah.ac.id/20756/
21844,2022,,ANALISIS KINERJA SISTEM INFORMASI AKADEMIK MENGGUNAKAN IT BALANCED SCORECARD (STUDI KASUS UNIVERSITAS TERBUKA PALEMBANG).,,http://repository.radenfatah.ac.id/21844/
22026,2022,,ANALISIS KUALITAS LAYANAN SISTEM INFORMASI PULSE WE DO BY PRUDENTIAL MENGGUNAKAN MODEL E-SERVQUAL.,,http://repository.radenfatah.ac.id/22026/
20994,2022,,PEMANFAATAN MODEL HUMAN ORGANIZATION TECHNOLOGY NET BENEFIT (HOT-FIT) UNTUK MENGEVALUASI PENERAPAN SIMRS DI RUMAH SAKIT PUSRI PALEMBANG.,,http://repository.radenfatah.ac.id/20994/
20536,2022,,PERENCANAAN STRATEGIS SISTEM INFORMASI DENGAN MENGGUNAKAN METODE WARD AND PEPPARD (STUDI KASUS : MTS AHLIYAH IV PALEMBANG).,,http://repository.radenfatah.ac.id/20536/
22395,2022,,Pengukuran Capability Level Menggunakan Framework COSO Pada PT Putera Raja Sejahtera.,,http://repository.radenfatah.ac.id/22395/
22098,2022,,PENGGUNAAN MODEL TASK TECHNOLOGY FIT PADA 9PAJAK ONLINE.,,http://repository.radenfatah.ac.id/22098/
23666,2022,,SISTEM INFORMASI PEMESANAN JASA PERCETAKAN PADA CV. PERCETAKAN DARMAN.,,http://repository.radenfatah.ac.id/23666/
21906,2022,,Sistem pendukung keputusan penerimaan calon guru menggunakan metode saw smp muhammadiyah 1 palembang.,,http://repository.radenfatah.ac.id/21906/
23858,2022,,Analisis Kualitas Sistem Informasi Akademik Menggunakan Webqual.,,http://repository.radenfatah.ac.id/23858/
23715,2022,,ANALISIS PENERIMAAN DAN PENGGUNAAN SISTEM COMPUTER BASED TEST (CBT) MENGGUNAKAN TECHNOLOGY ACCEPTANCE MODEL (TAM).,,http://repository.radenfatah.ac.id/23715/
22589,2022,,Evaluasi Program Broadband Learning Center (BLC) di Dinas Perpustakaan dan Kearsipan Kota Lubuklinggau.,,http://repository.radenfatah.ac.id/22589/
21786,2022,,SISTEM INFORMASI PENDAFTARAN SISWA BARU PADA SDN 05 RAMBANG KUANG.,,http://repository.radenfatah.ac.id/21786/
21079,2022,,PENERAPAN SISTEM INFORMASI AKADEMIK LEMBAGA KURSUS SYNAPSE ACADEMY.,,http://repository.radenfatah.ac.id/21079/
21013,2022,,PEMETAAN LOKASI PANTI ASUHAN KOTA PALEMBANG DENGAN FITUR PENDAFTARAN KEGIATAN SOSIAL BERBASIS WEB-GIS.,,http://repository.radenfatah.ac.id/21013/
20746,2022,,SISTEM INFORMASI MAHASISWA BERPRESTASI UNIVERSITAS ISLAM NEGERI RADEN FATAH PALEMBANG BERBASIS WEB.,,http://repository.radenfatah.ac.id/20746/
21086,2022,,ANALISIS KEPUASAN PENGGUNA SISTEM INFORMASI AKADEMIK MENGGUNAKAN END USER COMPUTING SATISFACTION (STUDI KASUS: UNIVERSITAS BINA DARMA PALEMBANG).,,http://repository.radenfatah.ac.id/21086/
22049,2022,,PREDIKSI JUMLAH PENDAFTAR NIKAH DI KUA ILIR BARAT 1 KOTA PALEMBANG DENGAN MENGGUNAKAN REGRESI LINEAR BERGANDA.,,http://repository.radenfatah.ac.id/22049/
21327,2022,,ANALISIS KUALITAS SIAKAD MENGUNAKAN MODEL MCCALL PADA STIA SATYA NEGARA PALEMBANG.,,http://repository.radenfatah.ac.id/21327/
22267,2022,,Sitem Sistem Informasi Penjualan pada Optik medika Palembang.,,http://repository.radenfatah.ac.id/22267/
25121,2022,,Prediksi Jumlah Produksi Minyak Sawit Mentah (Crude Palm Oil) Menggunakan Metode Regresi Linear Sederhana.,,http://repository.radenfatah.ac.id/25121/
20712,2022,,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN OBJEK WISATA DI KOTA PALEMBANG DENGAN MENGGUNAKAN METODE SIMPLE ADDITIVE WEIGHTING (SAW.,,http://repository.radenfatah.ac.id/20712/
28372,2022,,SISTEM PENDUKUNG KEPUTUSAN PENERIMAAN GURU MENGGUNAKAN METODE SIMPLE ADDITIVE WEIGHTING PADA SMK IT MUTIARA AZZAM PALEMBANG.,,http://repository.radenfatah.ac.id/28372/
24965,2022,,Analisis kualitas sistem informasi akademik menggunakan ISO/IEC 25010 (Studi kasus : STIK Bina Husada Palembang).,,http://repository.radenfatah.ac.id/24965/
23773,2022,,Penerapan Algoritma K-Nearest Neighbor untuk Menentukan Kelompok Uang Kuliah Tunggal Mahasiswa Baru UIN Raden Fatah Palembang.,,http://repository.radenfatah.ac.id/23773/
20612,2022,,ANALISIS PENGARUH KEPUASAN PENGGUNA SISTEM INFORMASI AKADEMIK UNIVERSITAS MUHAMMADIYAHPALEMBANG MENGGUNAKAN MODEL DELONE AND MCLEAN.,,http://repository.radenfatah.ac.id/20612/
19841,2022,,SALES INFORMATION SYSTEMS IN WEB BASED CAHAYA SUNNAH STORES USING THE RATIONAL UNIFIED PROCESS METHOD.,,http://repository.radenfatah.ac.id/19841/
22800,2022,,ANALISIS KUALITAS LAYANAN WEBSITE HOTEL SWARNA DWIPA PALEMBANG MENGGUNAKAN WEBQUAL 4.0 DAN IMPORTANCE PERFORMANCE ANALYSIS (IPA).,,http://repository.radenfatah.ac.id/22800/
20564,2022,,PENERAPAN E-COMMERCE PADA STARTUP STORE PALEMBANG.,,http://repository.radenfatah.ac.id/20564/
21011,2022,,PENERAPAN METODE RUP PADA SISTEM INFORMASI POINT OF SALE BERBASIS WEB di TOKO PELANGI SUNGAI LILIN.,,http://repository.radenfatah.ac.id/21011/
21831,2022,,Sistem Informasi Layanan Surat Keterangan Menggunakan Metode Rational Unified Process Pada Kantor Kepala Desa Ibul Besar III.,,http://repository.radenfatah.ac.id/21831/
21882,2022,,Sistem Informasi Persediaan dan Penjualan Obat Pada Apotik Asih Chen.,,http://repository.radenfatah.ac.id/21882/
24382,2022,,KLASIFIKASI PENERIMA BEASISWA UNTUK TINGKAT SMA MENGGUNAKAN ALGORITMA K-NEAREST NEIGHBOR.,,http://repository.radenfatah.ac.id/24382/
36286,2023,,ANALISIS USABILITY TESTING PADA APLIKASI RF MOBILE UIN RADEN FATAH PALEMBANG MENGGUNAKAN METODE PSSUQ (POST STUDY SYSTEM USABILITY QUESTIONAIRRE).,,http://repository.radenfatah.ac.id/36286/
34506,2023,,ANALISIS MANAJEMEN RISIKO PENGGUNAAN SISTEM INFORMASI PERPUSTAKAAN MENGGUNAKAN METODE OCTAVE ALLEGRO.,,http://repository.radenfatah.ac.id/34506/
37954,2023,,SISTEM INFORMASI INVENTARIS BARANG SEKOLAH PADA SDN 13 SUMBER MARGA TELANG.,,http://repository.radenfatah.ac.id/37954/
34648,2023,,ANALISIS KUALITAS LAYANAN PENERIMAAN MAHASISWA BARU UIN RADEN FATAH PALEMBANG MENGGUNAKAN METODE KANO.,,http://repository.radenfatah.ac.id/34648/
37945,2023,,SISTEM INFORMASI POINT OF SALES (POS) PENGELOLAAN DATA PENJUALAN IKAN BERBASIS ANDROID.,,http://repository.radenfatah.ac.id/37945/
26479,2023,,Klasifikasi Kelayakan Penerima Bantuan Program Keluarga Harapan (PKH) Menggunakan Naive Bayes Classifier.,,http://repository.radenfatah.ac.id/26479/
25056,2023,,ANALISIS TINGKAT KEPUASAN PENGGUNA TERHADAP SISTEM INFORMASI AKADEMIK MENGGUNAKAN METODE EUCS (STUDI KASUS: POLTEKES KEMENKES PALEMBANG).,,http://repository.radenfatah.ac.id/25056/
29940,2023,,Sistem Informasi Manajemen Skripsi dengan Metode The Incremental Commitment Spiral Model.,,http://repository.radenfatah.ac.id/29940/
38970,2023,,Pengukuran Kinerja TI Dengan Menggunakan Kerangka IT BSC Untuk Mendukung Program Kualitas Pendidikan dan Pengajaran UIN Raden Fatah Palembang.,,http://repository.radenfatah.ac.id/38970/
